"car_travel_time","bike_travel_time","walk_travel_time","transit_travel_time","transit_headway","choice","av1","av2","av3","av4","numstops","triptime","waitime","cumdist","totalbikes","totalvehs","male","female","nocarlicence","greenlicence","fulllicence","trippurp1","trippurp2","trippurp3","trippurp4","trippurp5","trippurp6","trippurp7","trippurp8"
"4","4","17","11","30",2,1,1,1,1,"2","22","0","1.719","0","2",1,0,0,0,1,0,0,0,0,0,1,0,0
"4","5","17","17","40",2,1,1,1,1,"2","22","0","1.719","0","2",1,0,0,0,1,0,0,0,0,0,1,0,0
"8","14","49","29","36",1,1,1,1,1,"7","15","0","1.194","3","1",1,0,0,0,1,0,0,0,0,0,1,0,0
"7.5","9","31","23","10",1,1,1,1,1,"7","15","0","1.194","3","1",1,0,0,0,1,0,0,0,0,0,1,0,0
"6.5","10","32","22","28",1,1,1,1,1,"7","10","0","2.402","3","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"23","49","157","56","19",1,1,1,1,1,"7","2","0","0.4","3","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"12","25","88","47","30",1,1,1,1,1,"7","10","0","2.587","3","1",1,0,0,0,1,1,0,0,0,0,0,0,0
"7.5","10","34","26","40",4,1,1,1,1,"7","5","0","1.81","3","1",0,1,0,0,1,0,0,0,0,0,0,0,0
"7.5","10","34","16","32",1,1,1,1,1,"7","15","0","4.177","3","1",0,1,0,0,1,0,0,0,1,0,0,0,0
"23","52","180","67","30",1,1,1,1,1,"5","2","0","0.301","3","1",1,0,1,0,0,1,0,0,0,0,0,0,0
"23","56","182","63","40",1,1,1,1,1,"5","2","0","0.301","3","1",1,0,1,0,0,1,0,0,0,0,0,0,0
"8","14","46","28","31",1,1,1,1,1,"5","10","0","2.402","3","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"7.5","6","22","17","33",4,1,1,1,1,"5","2","0","0.4","3","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"5","7","23","26","18",4,1,1,1,1,"5","10","0","2.587","3","1",1,0,1,0,0,1,0,0,0,0,0,0,0
"22","30","111","50","30",4,1,1,1,1,"4","10","0","1.99","2","1",0,1,0,0,1,0,0,0,0,0,1,0,0
"7.5","10","34","16","32",2,1,1,1,1,"4","10","0","1.99","2","1",0,1,0,0,1,0,0,0,0,0,1,0,0
"4","6","19","16","22",2,1,1,1,1,"4","30","0","7.965","2","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"3","5","19","16","25",1,1,1,1,1,"4","30","0","7.965","2","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"7.5","10","34","16","30",1,1,1,1,1,"2","20","0","2.017","0","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"25.5","37","125","43","20",4,1,1,1,1,"2","15","0","2.017","0","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"36","48","170","90","10",4,1,1,1,1,"3","40","0","12.147","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"6","7","27","12","20",4,1,1,1,1,"3","30","0","15.224","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"30","43","158","66","40",1,1,1,1,1,"3","20","0","3.976","0","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"38.5","51","163","67","20",4,1,1,1,1,"8","5","0","0.413","0","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"8","17","65","35","28",4,1,1,1,1,"8","5","0","0.413","0","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"8","18","66","59","39",4,1,1,1,1,"8","15","0","4.547","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"8","17","65","65","30",4,1,1,1,1,"8","15","0","4.547","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"34.5","54","178","90","18",4,1,1,1,1,"8","30","0","13.91","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"30","56","180","85","30",4,1,1,1,1,"8","30","0","13.91","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"8","18","66","59","44",3,1,1,1,1,"12","5","0","0.413","0","2",1,0,0,0,1,0,0,0,1,0,0,0,0
"7.5","10","34","26","40",4,1,1,1,1,"12","40","5","13.385","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"45.5","44","162","59","29",4,1,1,1,1,"12","5","0","0.413","0","2",1,0,0,0,1,0,0,0,1,0,0,0,0
"36","80","269","78","30",4,1,1,1,1,"2","60","0","21.73","2","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"52","85","250","70","10",4,1,1,1,1,"2","65","0","21.73","2","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"6","9","30","25","20",1,1,1,1,1,"5","10","0","1.782","2","2",1,0,0,0,1,0,0,0,0,0,1,0,0
"9","9","31","27","15",1,1,1,1,1,"5","10","0","1.782","2","2",1,0,0,0,1,0,0,0,0,0,1,0,0
"16","39","128","56","40",4,1,1,1,1,"5","25","0","9.633","2","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"4","6","23","20","20",1,1,1,1,1,"2","15","0","1.138","2","2",0,1,0,0,1,0,0,0,0,0,1,0,0
"4","7","24","13","12",1,1,1,1,1,"2","15","0","1.138","2","2",0,1,0,0,1,0,0,0,0,0,1,0,0
"4","7","24","13","12",1,1,1,1,1,"1","15","0","1.138","2","2",0,1,1,0,0,0,0,0,0,0,1,0,0
"33","58","191","63","15",3,1,1,1,1,"8","55","12","15.876","2","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"36","57","192","61","10",3,1,1,1,1,"8","42","3","15.876","2","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"38","52","181","81","10",3,1,1,1,1,"10","55","5","15.92634832","2","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"45","55","182","75","10",3,1,1,1,1,"10","60","10","16.14445741","2","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"28","71","367","60","39",4,1,1,1,1,"2","30","0","27.078","1","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"34","86","374","61","30",4,1,1,1,1,"2","35","0","27.078","1","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"35","98","448","448","0",4,1,1,1,1,"4","60","0","39.188","0","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"35","120","463","463","0",4,1,1,1,1,"4","45","0","39.188","0","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"9","18","66","33","20",4,1,1,1,1,"4","10","0","5.152","0","2",1,0,0,0,1,0,0,0,1,0,0,0,0
"11","20","69","34","20",4,1,1,1,1,"4","10","0","5.152","0","2",1,0,0,0,1,0,0,0,1,0,0,0,0
"9","18","66","33","20",4,1,1,1,1,"2","10","0","5.152","0","2",0,1,1,0,0,0,0,0,1,0,0,0,0
"11","20","69","34","20",4,1,1,1,1,"2","10","0","5.152","0","2",0,1,1,0,0,0,0,0,1,0,0,0,0
"33","58","180","55","10",3,1,1,1,1,"6","41","0","15.57","2","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"11","24","75","57","20",2,1,1,1,1,"2","20","0","4.172","1","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"12","20","74","48","15",2,1,1,1,1,"2","20","0","4.172","1","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"30","48","169","61","30",4,1,1,1,1,"3","30","0","13.835","2","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"4","7","20","21","20",4,1,1,1,1,"2","10","0","2.166","0","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"4","7","21","22","15",4,1,1,1,1,"2","10","0","2.166","0","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"10","19","67","32","15",4,1,1,1,1,"2","20","0","5.804","1","1",1,0,0,1,0,0,0,0,0,0,0,0,1
"13","64","24","32","20",4,1,1,1,1,"2","20","0","5.804","1","1",1,0,0,1,0,0,0,0,0,0,0,0,1
"7","7","25","25","0",4,1,1,1,1,"5","5","0","2.174","0","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"13.5","22","81","30","40",4,1,1,1,1,"2","25","0","5.901","4","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"12.5","23","80","33","39",4,1,1,1,1,"2","15","0","5.901","4","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"4","4","13","13","10",1,1,1,1,1,"4","3","0","0.521","3","0",0,1,0,0,1,0,0,0,1,0,0,0,0
"4","4","13","10","15",1,1,1,1,1,"4","3","0","0.521","3","0",0,1,0,0,1,0,0,0,1,0,0,0,0
"4","4","13","12","15",1,1,1,1,1,"4","2","0","0.521","3","0",0,1,0,0,1,0,0,0,1,0,0,0,0
"4","4","13","11","10",1,1,1,1,1,"4","3","0","0.521","3","0",0,1,0,0,1,0,0,0,1,0,0,0,0
"4","4","13","13","0",4,1,1,1,1,"2","5","0","0.92","4","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"4","4","11","11","0",4,1,1,1,1,"2","4","0","0.92","4","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"4","4","13","13","0",3,1,1,1,1,"2","5","0","0.92","4","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"4","4","11","11","0",3,1,1,1,1,"2","4","0","0.92","4","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"4","4","13","13","0",3,1,1,1,1,"2","5","0","0.92","4","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"4","4","11","11","0",3,1,1,1,1,"2","4","0","0.92","4","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"37","76","224","63","9",4,1,1,1,1,"5","35","0","17.605","1","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"5.5","7","24","18","7",4,1,1,1,1,"5","5","0","1.448","1","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"3","4","13","13","0",4,1,1,1,1,"5","5","0","1.132","1","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"4","4","13","13","0",4,1,1,1,1,"5","5","0","1.132","1","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"34.5","83","240","84","6",4,1,1,1,1,"5","30","0","18.69","1","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"55","49","169","58","7",4,1,1,1,1,"4","40","0","53.33333333","4","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"31","54","167","66","5",3,1,1,1,1,"4","30","0","40","4","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"23","41","132","61","255",4,1,1,1,1,"9","20","0","10.144","4","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"10","5","10","6","11",1,1,1,1,1,"9","10","0","0.614","4","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"27","16","48","24","1",1,1,1,1,1,"9","45","7","4.529","4","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"31","54","167","66","5",4,1,1,1,1,"9","30","0","40","4","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"4","5","16","16","0",1,1,1,1,1,"2","20","0","1.21","4","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"4","5","16","15","0",1,1,1,1,1,"2","20","0","1.21","4","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"4","5","16","16","0",3,1,1,1,1,"2","15","0","1.212","4","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"4","5","16","15","0",3,1,1,1,1,"2","15","0","1.212","4","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"18","37","125","47","8.3",4,1,1,1,1,"4","15","0","9.578","1","0",1,0,0,0,1,0,0,0,0,0,0,1,0
"16","40","128","40","10",3,1,1,1,1,"4","27","0","10.139","1","0",1,0,0,0,1,0,0,0,0,0,0,1,0
"2","3","9","7","15",1,1,1,1,1,"4","5","0","0.855","1","0",1,0,0,0,1,0,0,0,0,0,0,0,1
"14","29","101","36","4.5",4,1,1,1,1,"4","50","0","8.533","1","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"16","30","98","35","8.3",4,1,1,1,1,"4","50","0","8.533","1","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"14","29","101","36","4.5",4,1,1,1,1,"4","50","0","8.533","1","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"16","30","98","35","8.3",4,1,1,1,1,"4","50","0","8.533","1","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"14","29","101","36","4.5",4,1,1,1,1,"4","50","0","8.533","1","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"16","30","98","35","8.3",4,1,1,1,1,"4","50","0","8.533","1","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"22","64","215","387","14.5",4,1,1,1,1,"1","20","0","18.283","2","2",0,1,0,0,1,0,0,0,0,0,0,0,0
"9","19","78","54","13",4,1,1,1,1,"5","30","0","7.873","2","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"5","8","29","23","7",1,1,1,1,1,"5","92","0","1.883","2","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"5","8","28","22","7",1,1,1,1,1,"5","55","0","1.883","2","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"12","29","100","29","5.3",4,1,1,1,1,"5","20","0","3.922","2","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"24","35","121","59","4.7",4,1,1,1,1,"5","32","0","9.169","1","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"4","5","16","14","1.5",1,1,1,1,1,"5","4","0","1.138","1","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"3","3","7","7","0",1,1,1,1,1,"5","5","0","0.335","1","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"5","4","17","12","11.5",1,1,1,1,1,"5","15","0","1.389","1","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"9","14","39","31","8",4,1,1,1,1,"5","30","0","9.169","1","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"35","127","490","99","2",4,1,1,1,1,"2","45","0","35.022","8","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"35","111","474","98","21",4,1,1,1,1,"2","45","0","35.022","8","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"4","4","16","9","29",1,1,1,1,1,"2","10","0","0.463","8","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"4","4","16","8","29",1,1,1,1,1,"2","10","0","0.463","8","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"30","107","437","66","1",3,1,1,1,1,"6","75","17","31.684","8","2",0,1,0,0,0,0,0,0,0,0,0,0,1
"30","92","421","65","3",3,1,1,1,1,"6","70","10","31.684","8","2",0,1,0,0,0,0,0,0,0,0,0,0,1
"24","97","424","60","15",3,1,1,1,1,"4","55","0","33.545","8","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"24","131","451","60","15",3,1,1,1,1,"4","55","5","33.545","8","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"4","7","21","21","0",4,1,1,1,1,"6","10","0","1.888","5","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"4","7","21","15","23",4,1,1,1,1,"6","5","0","1.888","5","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"45","137","527","103","9",4,1,1,1,1,"6","60","0","42.972","5","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"40","120","507","98","60",4,1,1,1,1,"6","52","0","41.106","5","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"4","4","16","16","0",4,1,1,1,1,"6","3","0","1.558","5","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"4","7","21","15","5",4,1,1,1,1,"6","10","0","1.888","5","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"4","7","21","21","0",4,1,1,1,1,"6","10","0","1.888","5","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"4","7","21","15","23",4,1,1,1,1,"6","5","0","1.888","5","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"45","137","527","103","9",4,1,1,1,1,"6","60","0","42.972","5","2",1,0,0,0,1,0,0,0,1,0,0,0,0
"40","120","507","98","27",4,1,1,1,1,"6","52","0","41.106","5","2",1,0,0,0,1,0,0,0,1,0,0,0,0
"4","4","16","16","0",4,1,1,1,1,"6","3","0","1.558","5","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"4","7","21","15","5",4,1,1,1,1,"6","10","0","1.888","5","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"4","7","20","16","73",1,1,1,1,1,"3","44","0","1.902","5","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"4","4","16","16","0",4,1,1,1,1,"3","3","0","1.558","5","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"4","7","21","15","5",4,1,1,1,1,"3","10","0","1.888","5","2",1,0,1,0,0,0,0,0,0,1,0,0,0
"5","10","33","15","26",4,1,1,1,1,"9","5","0","2.77","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"5","9","31","12","31",4,1,1,1,1,"9","7","0","2.77","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"5","10","33","15","55",4,1,1,1,1,"9","3","0","2.332","0","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"4","6","19","13","40",4,1,1,1,1,"9","10","0","0.399","0","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"4","5","18","13","40",4,1,1,1,1,"9","5","0","1.762","0","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"4","6","18","16","40",4,1,1,1,1,"9","5","0","1.79","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"4","4","18","15","40",4,1,1,1,1,"9","5","0","1.79","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"4","4","16","16","40",4,1,1,1,1,"2","2","0","1.879","0","4",1,0,0,0,1,0,1,0,0,0,0,0,0
"4","6","18","15","40",4,1,1,1,1,"2","2","0","1.879","0","4",1,0,0,0,1,0,1,0,0,0,0,0,0
"70","267","946","156","19",4,1,1,1,1,"3","75","0","70.967","0","4",0,1,0,0,1,0,0,0,0,0,1,0,0
"70","250","927","140","42",4,1,1,1,1,"3","80","0","70.967","0","4",0,1,0,0,1,0,0,0,0,0,1,0,0
"4","6","19","17","40",4,1,1,1,1,"3","5","0","2.332","0","4",0,1,0,0,1,0,0,0,0,0,0,0,0
"5","10","33","12","40",4,1,1,1,1,"2","5","0","2.413","0","4",0,1,0,1,0,0,0,0,0,0,0,0,1
"5","9","31","15","42",4,1,1,1,1,"2","5","0","2.413","0","4",0,1,0,1,0,0,0,0,0,0,0,0,1
"30","103","334","97","15",4,1,1,1,1,"2","25","0","26.409","4","4",1,0,0,0,1,0,0,0,0,0,0,0,1
"24","93","334","91","24",4,1,1,1,1,"2","25","0","26.409","4","4",1,0,0,0,1,0,0,0,0,0,0,0,1
"40","132","519","87","18",4,1,1,1,1,"4","65","0","37.396","4","4",1,0,0,0,1,0,0,0,0,0,0,0,1
"35","121","478","59","101",4,1,1,1,1,"4","40","0","34.856","4","4",1,0,0,0,1,0,0,0,0,0,0,0,1
"5","9","34","19","32",4,1,1,1,1,"4","20","0","1.871","4","4",1,0,0,0,1,0,0,0,0,1,0,0,0
"4","4","16","8","35",4,1,1,1,1,"4","5","0","0.677","4","4",1,0,0,0,1,0,0,0,0,1,0,0,0
"6","10","33","15","20",4,1,1,1,1,"3","15","0","2.548","4","4",1,0,1,0,0,0,0,1,0,0,0,0,0
"8","9","34","19","32",4,1,1,1,1,"3","20","0","1.871","4","4",1,0,1,0,0,0,0,1,0,0,0,0,0
"4","4","16","8","35",4,1,1,1,1,"3","5","0","0.677","4","4",1,0,1,0,0,0,0,0,0,1,0,0,0
"4","4","16","8","35",4,1,1,1,1,"1","5","0","0.677","4","4",1,0,1,0,0,1,0,0,0,0,0,0,0
"38.5","35","121","59","3",2,1,1,1,1,"2","30","0","9.026","3","0",0,1,1,0,0,0,0,0,0,0,0,0,1
"31.5","38","122","57","8",2,1,1,1,1,"2","30","0","9.026","3","0",0,1,1,0,0,0,0,0,0,0,0,0,1
"21","36","134","47","20",4,1,1,1,1,"6","30","0","10.31","1","1",0,1,0,0,1,0,0,0,0,0,0,1,0
"16","41","134","50","9.3",4,1,1,1,1,"6","30","0","10.31","1","1",0,1,0,0,1,0,0,0,0,0,0,1,0
"5","6","23","10","14.5",4,1,1,1,1,"6","10","0","1.814","1","1",0,1,0,0,1,0,0,0,0,0,1,0,0
"4","7","23","10","10.5",4,1,1,1,1,"6","10","0","1.814","1","1",0,1,0,0,1,0,0,0,0,0,1,0,0
"4","6","23","11","14.5",4,1,1,1,1,"6","10","0","1.814","1","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"5","7","23","11","14.5",4,1,1,1,1,"6","20","0","1.814","1","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"5","6","23","10","15",4,1,1,1,1,"4","10","0","1.814","1","1",0,1,1,0,0,0,0,0,0,0,1,0,0
"4","7","23","12","10.5",4,1,1,1,1,"4","10","0","1.814","1","1",0,1,1,0,0,0,0,0,0,0,1,0,0
"6","19","47","42","15",1,1,1,1,1,"4","30","0","2.458","1","1",0,1,1,0,0,0,0,1,0,0,0,0,0
"6","16","46","37","9",1,1,1,1,1,"4","30","0","2.458","1","1",0,1,1,0,0,0,0,1,0,0,0,0,0
"3","2","9","9","0",1,1,1,1,1,"7","8","0","0.328","0","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"4","2","9","9","0",1,1,1,1,1,"7","7","0","0.328","0","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"13","19","68","26","5",4,1,1,1,1,"7","10","0","5.38","0","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"13","24","70","27","15",4,1,1,1,1,"7","10","0","5.38","0","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"6","12","37","12","26",4,1,1,1,1,"7","10","0","3.032","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"6","8","31","14","7",4,1,1,1,1,"7","5","0","2.457","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"13","24","70","23","15",4,1,1,1,1,"7","10","0","5.38","0","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"9","20","66","35","364",4,1,1,1,1,"8","5","0","3.393","0","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"35","132","521","68","11",3,1,1,1,1,"8","55","0","45.57766667","0","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"37","114","505","82","30",3,1,1,1,1,"8","50","0","45.57766667","0","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"12","18","65","38","5",4,1,1,1,1,"8","10","0","3.393","0","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"9","20","66","35","364",4,1,1,1,1,"2","5","0","3.393","0","2",0,1,0,0,0,0,0,0,0,0,0,0,1
"12","18","65","38","25",4,1,1,1,1,"2","10","0","3.393","0","2",0,1,0,0,0,0,0,0,0,0,0,0,1
"9","20","65","35","364",4,1,1,1,1,"10","5","0","3.393","0","2",1,0,1,0,0,0,0,0,0,1,0,0,0
"35","132","521","68","11",3,1,1,1,1,"10","55","0","45.57766667","0","2",1,0,1,0,0,0,0,0,0,1,0,0,0
"37","114","505","82","30",3,1,1,1,1,"10","50","0","45.57766667","0","2",1,0,1,0,0,0,0,0,0,0,0,1,0
"12","18","65","38","5",4,1,1,1,1,"10","10","0","3.393","0","2",1,0,1,0,0,0,0,0,0,1,0,0,0
"13","19","68","26","10",4,1,1,1,1,"10","10","0","5.38","0","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"13","22","70","23","15",4,1,1,1,1,"10","10","0","5.38","0","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"10","20","65","35","344",4,1,1,1,1,"2","10","0","5.738","0","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"12","18","65","25","7",4,1,1,1,1,"2","10","0","5.738","0","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"4","7","21","21","0",4,1,1,1,1,"2","10","0","1.888","5","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"4","7","21","15","5",4,1,1,1,1,"2","10","0","1.888","5","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"4","7","21","15","25",4,1,1,1,1,"6","10","0","1.888","5","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"4","7","21","15","25",4,1,1,1,1,"6","5","0","1.888","5","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"40","120","507","117","30",4,1,1,1,1,"6","60","0","42.972","5","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"50","120","507","107","28",4,1,1,1,1,"6","52","0","41.106","5","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"4","4","16","16","0",4,1,1,1,1,"6","3","0","1.558","5","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"4","7","21","15","5",4,1,1,1,1,"6","10","0","1.888","5","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"4","7","22","3","30",4,1,1,1,1,"2","5","0","1.769","0","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"5","5","21","21","0",4,1,1,1,1,"2","5","0","1.769","0","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"28","107","431","119","24",4,1,1,1,1,"2","30","0","30.836","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"28","106","414","115","30",4,1,1,1,1,"2","30","0","30.836","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"4","5","21","19","30",4,1,1,1,1,"9","10","0","2.482","0","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"4","10","29","18","30",4,1,1,1,1,"9","5","0","2.284","0","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"5","6","20","20","0",4,1,1,1,1,"9","10","0","1.257","0","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"5","9","31","26","30",4,1,1,1,1,"9","10","0","2.588","0","2",0,1,0,0,1,0,0,1,0,0,0,0,0
"4","7","22","17","30",4,1,1,1,1,"9","10","0","2.38","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"4","5","14","10","30",1,1,1,1,1,"9","5","0","0.867","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"3","4","14","12","30",4,1,1,1,1,"9","10","0","1.121","0","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"4","5","21","19","30",4,1,1,1,1,"9","5","0","2.324","0","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"5","5","21","19","30",4,1,1,1,1,"8","10","0","2.482","0","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"5","10","29","18","30",4,1,1,1,1,"8","5","0","2.284","0","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"4","6","20","16","30",4,1,1,1,1,"8","10","0","1.257","0","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"5","9","31","15","30",4,1,1,1,1,"8","10","0","2.588","0","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"4","7","22","17","30",4,1,1,1,1,"8","10","0","2.38","0","2",1,0,1,0,0,0,0,0,0,0,0,1,0
"4","5","14","10","30",1,1,1,1,1,"8","5","0","0.867","0","2",1,0,1,0,0,0,0,0,0,0,0,1,0
"3","4","14","14","60",4,1,1,1,1,"8","10","0","1.121","0","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"5","5","21","18","30",4,1,1,1,1,"8","5","0","2.324","0","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"35","129","429","123","15",4,1,1,1,1,"3","50","0","36.525","1","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"35","129","429","123","15",4,1,1,1,1,"3","50","0","36.525","1","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"5","9","33","15","26",4,1,1,1,1,"2","5","0","2.77","0","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"5","9","31","15","37",4,1,1,1,1,"2","7","0","2.77","0","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"9","13","43","35","31",4,1,1,1,1,"11","10","0","3.156","7","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"48","132","535","90","48",3,1,1,1,1,"11","70","23","39.709","7","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"6","5","9","7","2",1,1,1,1,1,"11","202","0","0.772","7","2",1,0,0,0,1,0,0,0,0,0,0,0,1
